components,l1_hlt_mode_stripped,l1_key,duration,l1_triggers_counter,hlt_physics_throughput,init_lumi,last_update,recorded_lumi,delivered_lumi,energy,end_lumi,hlt_physics_rate,fill_number,l1_hlt_mode,end_time,trigger_mode,l1_key_stripped,fill_type_party2,fill_type_party1,initial_prescale_index,sequence,start_time,hlt_physics_size,fill_type_runtime,hlt_key,last_lumisection_number,l1_rate,l1_menu,run_number,stable_beam,hlt_physics_counter,Fill location
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v73,l1_trg_collisions2018/v10,1408,42695670.0,0.28211727,0.437238,2018-04-26T21:42:58Z,5.699074,6.596551,6499.0,0.420452,426.724,6615.0,collisions2018,2018-04-26T20:38:58Z,l1_hlt_collisions2018/v73,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-26T20:15:30Z,388.0,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V4,59.0,31044.879,L1Menu_Collisions2018_0_0_1,315252,True,586880.0,(38/42)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v73,l1_trg_collisions2018/v10,1292,39612131.0,0.27849708,0.42016,2018-04-26T22:10:33Z,5.033584,6.689324,6499.0,0.402643,431.313,6615.0,collisions2018,2018-04-26T21:03:02Z,l1_hlt_collisions2018/v73,collisions2018/v10,PROTON,PROTON,4.0,GLOBAL-RUN,2018-04-26T20:41:30Z,350.562,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V4,54.0,31469.7,L1Menu_Collisions2018_0_0_1,315255,True,542921.0,(39/42)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v73,l1_trg_collisions2018/v10,2173,62562334.0,0.62877066,0.403637,2018-04-26T22:47:42Z,7.958398,8.684852,6499.0,0.382113,715.162,6615.0,collisions2018,2018-04-26T21:45:02Z,l1_hlt_collisions2018/v73,collisions2018/v10,PROTON,PROTON,4.0,GLOBAL-RUN,2018-04-26T21:08:49Z,1348.435,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V4,92.0,29173.146,L1Menu_Collisions2018_0_0_1,315257,True,1533707.0,(40/42)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v73,l1_trg_collisions2018/v10,63,136941.0,0.12379742,0.381976,2018-04-26T22:55:48Z,0.002434,1.76857,6499.0,0.377007,141.439,6615.0,collisions2018,2018-04-26T21:46:59Z,l1_hlt_collisions2018/v73,collisions2018/v10,PROTON,PROTON,,GLOBAL-RUN,2018-04-26T21:45:56Z,2.886,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V4,1.0,5874.781,L1Menu_Collisions2018_0_0_1,315258,True,3297.0,(41/42)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v73,l1_trg_collisions2018/v10,4324,114614774.0,0.51270901,0.377165,2018-04-27T00:02:01Z,14.328375,14.76875,6499.0,0.357424,634.886,6615.0,collisions2018,2018-04-26T23:06:00Z,l1_hlt_collisions2018/v73,collisions2018/v10,PROTON,PROTON,4.0,GLOBAL-RUN,2018-04-26T21:53:56Z,2199.068,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V4,184.0,26722.725,L1Menu_Collisions2018_0_0_1,315259,True,2723099.0,(42/42)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,2017,1720492.0,0.01373249,0.0,2018-04-27T01:02:02Z,0.0,0.0,0.0,0.0,153.803,6616.0,cosmics2018,2018-04-26T23:50:18Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-26T23:16:41Z,27.209,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,85.0,868.345,L1Menu_Collisions2018_0_0_1,315260,False,304742.0,(1/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,8693,9480160.0,0.00349034,0.0,2018-04-27T03:34:13Z,0.0,0.0,6499.0,0.0,50.183,6616.0,circulating2018,2018-04-27T02:25:13Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T00:00:20Z,29.778,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,371.0,1111.201,L1Menu_Collisions2018_0_0_1,315262,False,428142.0,(2/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v74,l1_trg_collisions2018/v10,6119,295208405.0,1.07552185,0.84294,2018-04-27T05:19:53Z,39.38557,42.924551,6499.0,0.725879,1055.363,6616.0,collisions2018,2018-04-27T04:14:41Z,l1_hlt_collisions2018/v74,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T02:32:42Z,6493.351,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V5,261.0,48897.56,L1Menu_Collisions2018_0_0_1,315264,True,6371642.0,(3/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v74,l1_trg_collisions2018/v10,1389,44393104.0,0.98777673,0.725641,2018-04-27T05:44:08Z,6.651641,10.303512,6499.0,0.699951,1015.209,6616.0,collisions2018,2018-04-27T04:41:09Z,l1_hlt_collisions2018/v74,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T04:18:00Z,990.096,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V5,58.0,44289.95,L1Menu_Collisions2018_0_0_1,315265,True,1017592.0,(4/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v74,l1_trg_collisions2018/v10,819,0.0,,0.700102,2018-04-27T06:00:10Z,0.0,6.610566,6499.0,0.685267,,6616.0,collisions2018,2018-04-27T04:55:46Z,l1_hlt_collisions2018/v74,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T04:42:07Z,,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V5,33.0,,L1Menu_Collisions2018_0_0_1,315266,True,,(5/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v74,l1_trg_collisions2018/v10,5716,232524561.0,0.86590872,0.685031,2018-04-27T07:38:12Z,36.354441,38.581152,6499.0,0.616229,953.282,6616.0,collisions2018,2018-04-27T06:33:45Z,l1_hlt_collisions2018/v74,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T04:58:29Z,4925.064,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V5,244.0,40882.477,L1Menu_Collisions2018_0_0_1,315267,True,5422021.0,(6/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v74,l1_trg_collisions2018/v10,101,97.0,,0.615901,2018-04-27T07:44:56Z,0.0,2.430633,6499.0,0.611543,,6616.0,collisions2018,2018-04-27T06:38:08Z,l1_hlt_collisions2018/v74,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T06:36:27Z,,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V5,3.0,4.161,L1Menu_Collisions2018_0_0_1,315268,True,,(7/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v74,l1_trg_collisions2018/v10,15291,512411982.0,0.579569,0.61114,2018-04-27T07:53:08Z,78.149695,80.01032,6499.0,0.47677,750.004,6616.0,collisions2018,2018-04-27T10:58:19Z,l1_hlt_collisions2018/v74,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T06:43:28Z,8849.044,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V5,655.0,33561.88,L1Menu_Collisions2018_0_0_1,315270,True,11451299.0,(8/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v74,l1_trg_collisions2018/v10,1145,33543948.0,0.05366827,0.0,2018-04-27T12:37:16Z,0.0,0.0,6499.0,0.0,328.393,6616.0,collisions2018,2018-04-27T11:19:28Z,l1_hlt_collisions2018/v74,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T11:00:23Z,58.798,PROTONS,/cdaq/physics/Run2018/2e34/v1.1.0/HLT/V5,47.0,30617.836,L1Menu_Collisions2018_0_0_1,315273,True,359784.0,(9/9)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ES', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,241,91475.0,0.00318491,0.0,2018-04-27T12:45:24Z,0.0,0.0,0.0,0.0,93.968,6617.0,cosmics2018,2018-04-27T11:39:51Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-27T11:35:50Z,0.52,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,9.0,560.612,L1Menu_Collisions2018_0_0_1,315274,False,15333.0,(1/15)
"['CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ES', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,901,591972.0,0.0002154,0.0,2018-04-27T13:09:08Z,0.0,0.0,0.0,0.0,9.81,6617.0,cosmics2018,2018-04-27T11:58:59Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-27T11:43:58Z,0.186,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,37.0,686.369,L1Menu_Collisions2018_0_0_1,315275,False,8461.0,(2/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ES', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,501,316517.0,1.704e-05,0.0,2018-04-27T13:32:59Z,0.0,0.0,0.0,0.0,0.075,6617.0,circulating2018,2018-04-27T12:15:47Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T12:07:26Z,0.006,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,20.0,678.93,L1Menu_Collisions2018_0_0_1,315286,False,28.0,(3/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,1308,967578.0,0.00279467,0.0,2018-04-27T14:05:42Z,0.0,0.0,0.0,0.0,44.524,6617.0,circulating2018,2018-04-27T12:53:24Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T12:31:36Z,3.583,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,55.0,754.712,L1Menu_Collisions2018_0_0_1,315293,False,57083.0,(4/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,278,73952.0,0.00107719,0.0,2018-04-27T14:13:37Z,0.0,0.0,0.0,0.0,17.019,6617.0,circulating2018,2018-04-27T13:08:39Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T13:04:01Z,0.276,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,11.0,288.413,L1Menu_Collisions2018_0_0_1,315297,False,4364.0,(5/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018-l1menu-validation/v17,l1_trg_collisions2018menuval/v5,104,32385.0,0.00114988,0.0,2018-04-27T14:17:06Z,0.0,0.0,6499.0,0.0,17.224,6617.0,collisions2018-l1menu-validation,2018-04-27T13:13:35Z,l1_hlt_collisions2018-l1menu-validation/v17,collisions2018menuval/v5,PROTON,PROTON,8.0,GLOBAL-RUN,2018-04-27T13:11:51Z,0.054,PROTONS,/cdaq/physics/firstCollisions18/v2.1/HLT/V4,2.0,694.66,L1Menu_Collisions2018_v1_0_0,315299,False,803.0,(6/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v76,l1_trg_collisions2018/v10,863,802705.0,0.0026112,0.0,2018-04-27T14:34:11Z,0.0,0.0,6499.0,0.0,26.705,6617.0,collisions2018,2018-04-27T13:30:00Z,l1_hlt_collisions2018/v76,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T13:15:37Z,2.191,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.0/HLT/V1,36.0,956.559,L1Menu_Collisions2018_0_0_1,315300,False,22410.0,(7/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,759,729869.0,0.00321447,0.0,2018-04-27T14:50:38Z,0.0,0.0,6499.0,0.0,51.237,6617.0,circulating2018,2018-04-27T13:44:39Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T13:32:00Z,2.248,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,30.0,1043.715,L1Menu_Collisions2018_0_0_1,315304,False,35831.0,(8/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,397,372260.0,0.00346542,0.0,2018-04-27T14:58:31Z,0.0,0.0,6499.0,0.0,51.128,6617.0,circulating2018,2018-04-27T13:55:30Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T13:48:53Z,1.292,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,16.0,998.124,L1Menu_Collisions2018_0_0_1,315309,False,19069.0,(9/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,146,43118.0,0.0045962,0.0,2018-04-27T15:00:58Z,0.0,0.0,6499.0,0.0,67.91,6617.0,circulating2018,2018-04-27T13:58:35Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T13:56:09Z,0.107,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,3.0,924.883,L1Menu_Collisions2018_0_0_1,315313,False,1583.0,(10/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,282,285193.0,0.00567674,0.0,2018-04-27T15:10:48Z,0.0,0.0,6499.0,0.0,83.88,6617.0,circulating2018,2018-04-27T14:03:57Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T13:59:15Z,1.456,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,11.0,1112.255,L1Menu_Collisions2018_0_0_1,315315,False,21508.0,(11/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,201,38219.0,0.00279199,0.0,2018-04-27T15:20:45Z,0.0,0.0,6499.0,0.0,40.197,6617.0,circulating2018,2018-04-27T14:12:24Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-27T14:09:03Z,0.456,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,7.0,234.228,L1Menu_Collisions2018_0_0_1,315318,False,6559.0,(12/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v76,l1_trg_collisions2018/v10,355,689167.0,0.00650649,0.0,2018-04-27T15:30:14Z,0.0,0.0,6499.0,0.0,60.283,6617.0,collisions2018,2018-04-27T14:24:50Z,l1_hlt_collisions2018/v76,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T14:18:55Z,2.123,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.0/HLT/V1,14.0,2111.809,L1Menu_Collisions2018_0_0_1,315320,False,19673.0,(13/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v76,l1_trg_collisions2018/v10,63,39033.0,0.00580251,0.0,2018-04-27T15:33:53Z,0.0,0.0,6499.0,0.0,47.961,6617.0,collisions2018,2018-04-27T14:29:31Z,l1_hlt_collisions2018/v76,collisions2018/v10,PROTON,PROTON,,GLOBAL-RUN,2018-04-27T14:28:28Z,0.135,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.0/HLT/V1,1.0,1674.519,L1Menu_Collisions2018_0_0_1,315321,False,1118.0,(14/15)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v76,l1_trg_collisions2018/v10,31832,787341392.0,0.64262302,0.817513,2018-04-27T22:23:15Z,177.253391,181.673313,6499.0,0.439283,762.269,6617.0,collisions2018,2018-04-27T23:22:47Z,l1_hlt_collisions2018/v76,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-27T14:32:15Z,20417.475,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.0/HLT/V1,1364.0,24781.385,L1Menu_Collisions2018_0_0_1,315322,True,24218889.0,(15/15)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,101,16.0,,0.0,2018-04-28T00:37:34Z,0.0,0.0,0.0,0.0,,6618.0,cosmics2018,2018-04-27T23:33:57Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-27T23:32:16Z,,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,3.0,0.686,L1Menu_Collisions2018_0_0_1,315331,False,,(1/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,113,16.0,,0.0,2018-04-28T00:41:22Z,0.0,0.0,0.0,0.0,,6618.0,cosmics2018,2018-04-27T23:37:35Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-27T23:35:42Z,,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,3.0,0.686,L1Menu_Collisions2018_0_0_1,315332,False,,(2/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,179,16.0,,0.0,2018-04-28T00:46:13Z,0.0,0.0,0.0,0.0,,6618.0,cosmics2018,2018-04-27T23:42:26Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-27T23:39:27Z,,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,6.0,0.686,L1Menu_Collisions2018_0_0_1,315333,False,,(3/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,88,16.0,,0.0,2018-04-28T00:48:57Z,0.0,0.0,0.0,0.0,,6618.0,cosmics2018,2018-04-27T23:45:59Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-27T23:44:31Z,,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,2.0,0.686,L1Menu_Collisions2018_0_0_1,315334,False,,(4/7)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,6152,4922019.0,0.00792931,0.0,2018-04-28T02:44:26Z,0.0,0.0,0.0,0.0,114.075,6618.0,cosmics2018,2018-04-28T01:30:09Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-27T23:47:37Z,48.612,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,263.0,802.871,L1Menu_Collisions2018_0_0_1,315335,False,699351.0,(5/7)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,3807,3709856.0,0.00545864,0.0,2018-04-28T03:53:09Z,0.0,0.0,6499.0,0.0,80.941,6618.0,circulating2018,2018-04-28T02:46:16Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,1.0,GLOBAL-RUN,2018-04-28T01:42:49Z,19.723,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,162.0,1026.794,L1Menu_Collisions2018_0_0_1,315338,False,292449.0,(6/7)
"['CSC', 'CTPPS', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v77,l1_trg_collisions2018/v10,15469,422379261.0,0.73605597,0.783583,2018-04-28T05:29:06Z,92.487602,95.110648,6499.0,0.571862,824.899,6618.0,collisions2018,2018-04-28T07:09:32Z,l1_hlt_collisions2018/v77,collisions2018/v10,PROTON,PROTON,3.0,GLOBAL-RUN,2018-04-28T02:51:43Z,11358.441,PROTONS,/cdaq/physics/Run2018/2e34/v1.2.0/HLT/V1,662.0,27371.756,L1Menu_Collisions2018_0_0_1,315339,True,12729417.0,(7/7)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v105,l1_trg_cosmics2018/v63,3600,2841933.0,0.00743645,0.0,2018-04-28T09:28:05Z,0.0,0.0,0.0,0.0,106.913,6619.0,cosmics2018,2018-04-28T08:19:24Z,l1_hlt_cosmics2018/v105,cosmics2018/v63,PROTON,PROTON,0.0,GLOBAL-RUN,2018-04-28T07:19:24Z,26.522,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,153.0,796.857,L1Menu_Collisions2018_0_0_1,315341,False,381304.0,(1/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v34,l1_trg_circulating2018/v18,1745,1395565.0,0.00336485,0.0,2018-04-28T09:59:16Z,0.0,0.0,0.0,0.0,48.365,6619.0,circulating2018,2018-04-28T08:55:28Z,l1_hlt_circulating2018/v34,circulating2018/v18,PROTON,PROTON,2.0,GLOBAL-RUN,2018-04-28T08:26:23Z,5.804,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,74.0,809.052,L1Menu_Collisions2018_0_0_1,315342,False,83429.0,(2/9)
